Country/Region,Cumulative_cases,Cumulative_deaths,Daily_cases,Daily_deaths,DataLevel,Date,Province/State,Confirmed_cases_change,Cumulative_cases_change,Confirmed_deaths_change,Cumulative_deaths_change,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Latest_Population_total,5_year_percent_change_Population_total,Latest_GDP (current US$),5_year_percent_change_GDP (current US$),Latest_GDP growth (annual %),5_year_percent_change_GDP growth (annual %),Latest_Population_male (% of total population),5_year_percent_change_Population_male (% of total population),Latest_Population ages 65 and above_total,5_year_percent_change_Population ages 65 and above_total,Latest_School enrollment_primary (% gross),5_year_percent_change_School enrollment_primary (% gross),Latest_Life expectancy at birth_total (years),5_year_percent_change_Life expectancy at birth_total (years),Latest_Population_male,5_year_percent_change_Population_male,Latest_Population ages 65 and above (% of total population),5_year_percent_change_Population ages 65 and above (% of total population),Latest_Population ages 65 and above_male (% of male population),5_year_percent_change_Population ages 65 and above_male (% of male population),Region,IncomeGroup,IncomeGroup_rank,2019DemocracyScore,Cluster,Daily_cases_mean,Daily_cases_median,Daily_cases_std,Daily_cases_min,Daily_cases_max
Algeria,14272.0,920.0,365.0,8.0,Country/Region,2020-07-01,,2.11965811965812,0.3746869581968793,-0.11111111111111116,0.270718232044199,,,,,,,42228429.0,10.719147484859256,173757952824.25,-17.161379495694902,1.39999999999998,-50.00000000000144,50.51573212018501,0.05531970661640676,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744575,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,4.01,1,1037.9166666666667,242.0,2282.2409026828846,0.0,8124.0
Algeria,14657.0,928.0,385.0,8.0,Country/Region,2020-07-02,,0.0547945205479452,0.02697589686098656,0.0,0.008695652173912993,,,,,,,42228429.0,10.719147484859256,173757952824.25,-17.161379495694902,1.39999999999998,-50.00000000000144,50.51573212018501,0.05531970661640676,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744575,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,4.01,1,1032.0,179.5,2465.7436274608185,0.0,8728.0
Algeria,15070.0,937.0,413.0,9.0,Country/Region,2020-07-03,,0.07272727272727275,0.028177662550317176,0.125,0.00969827586206895,,,,,,,42228429.0,10.719147484859256,173757952824.25,-17.161379495694902,1.39999999999998,-50.00000000000144,50.51573212018501,0.05531970661640676,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744575,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,4.01,1,1173.25,366.0,2535.0851922209995,0.0,9063.0
Algeria,15500.0,946.0,430.0,9.0,Country/Region,2020-07-04,,0.04116222760290555,0.028533510285335018,0.0,0.009605122732123885,,,,,,,42228429.0,10.719147484859256,173757952824.25,-17.161379495694902,1.39999999999998,-50.00000000000144,50.51573212018501,0.05531970661640676,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744575,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,4.01,1,1240.3333333333333,227.5,3062.336877535708,0.0,10853.0
Algeria,15941.0,952.0,441.0,6.0,Country/Region,2020-07-05,,0.0255813953488373,0.02845161290322573,-0.33333333333333337,0.0063424947145878105,,,,,,,42228429.0,10.719147484859256,173757952824.25,-17.161379495694902,1.39999999999998,-50.00000000000144,50.51573212018501,0.05531970661640676,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744575,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,4.01,1,1076.5,417.0,2455.006850573667,0.0,8773.0
Algeria,16404.0,959.0,463.0,7.0,Country/Region,2020-07-06,,0.049886621315192725,0.029044601969763436,0.16666666666666674,0.007352941176470562,,,,,,,42228429.0,10.719147484859256,173757952824.25,-17.161379495694902,1.39999999999998,-50.00000000000144,50.51573212018501,0.05531970661640676,2686782.0,24.974858804628028,109.88282,-8.078095140578007,76.693,1.3639788001744575,21332000.0,10.780399409766686,6.3624965449798605,12.875578032396708,6.15773219126783,14.844432428860294,Middle East & North Africa,Upper middle income,3.0,4.01,1,1093.4166666666667,313.5,2509.4475110282865,0.0,8971.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-22,,0.0,-1.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-23,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-24,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-25,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-26,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-27,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-28,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-29,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-30,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-01-31,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-01,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-10,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-11,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-12,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-13,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-14,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.08333333333333333,0.0,0.2886751345948129,0.0,1.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-15,,0.0,0.0,0.0,0.0,-4.0,1.0,16.0,-35.0,34.0,3.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-16,,0.0,0.0,0.0,0.0,-34.0,8.0,8.0,3.0,-5.0,0.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-17,,0.0,0.0,0.0,0.0,-6.0,-3.0,-9.0,16.0,24.0,2.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-18,,0.0,0.0,0.0,0.0,-32.0,11.0,-8.0,-33.0,32.0,7.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-19,,0.0,0.0,0.0,0.0,-39.0,2.0,-11.0,9.0,36.0,7.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-02,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-20,,0.0,0.0,0.0,0.0,-35.0,22.0,-14.0,-39.0,26.0,7.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-21,,0.0,0.0,0.0,0.0,-21.0,20.0,-10.0,-40.0,37.0,5.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.08333333333333333,0.0,0.28867513459481287,0.0,1.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-22,,0.0,0.0,0.0,0.0,-34.0,-33.0,-4.0,-42.0,21.0,3.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-23,,0.0,0.0,0.0,0.0,-57.0,-12.0,-10.0,-11.0,-34.0,2.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-24,,0.0,0.0,0.0,0.0,-19.0,-14.0,-27.0,1.0,11.0,-1.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-25,,0.0,0.0,0.0,0.0,-30.0,6.0,-19.0,-47.0,29.0,2.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.08333333333333333,0.0,0.2886751345948129,0.0,1.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-26,,0.0,0.0,0.0,0.0,-26.0,29.0,-13.0,12.0,34.0,-1.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.16666666666666666,0.0,0.3892494720807615,0.0,1.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-27,,0.0,0.0,0.0,0.0,-25.0,30.0,-22.0,-39.0,3.0,3.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.25,0.0,0.621581560508061,0.0,2.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-28,,0.0,0.0,0.0,0.0,-18.0,21.0,-5.0,-47.0,-43.0,3.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.25,0.0,0.4522670168666455,0.0,1.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-29,,0.0,0.0,0.0,0.0,-25.0,2.0,-18.0,-41.0,-4.0,0.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.25,0.0,0.8660254037844386,0.0,3.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-03,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-04,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-05,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-06,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-07,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-08,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-02-09,,0.0,0.0,0.0,0.0,,,,,,,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.0,0.0,0.0,0.0,0.0
Cameroon,0.0,0.0,0.0,0.0,Country/Region,2020-03-01,,0.0,0.0,0.0,0.0,-32.0,3.0,-5.0,15.0,-10.0,0.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,0.5833333333333334,0.0,1.164500152881315,0.0,3.0
Cameroon,2.0,0.0,0.0,0.0,Country/Region,2020-03-10,,0.0,1.0,0.0,0.0,-52.0,-47.0,-18.0,-41.0,9.0,-3.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,3.25,0.0,5.706853933489258,0.0,16.0
Cameroon,2.0,0.0,0.0,0.0,Country/Region,2020-03-11,,0.0,0.0,0.0,0.0,-46.0,-12.0,-17.0,-36.0,25.0,-2.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,1.9166666666666667,0.0,3.203927514028917,0.0,10.0
Cameroon,2.0,0.0,0.0,0.0,Country/Region,2020-03-12,,0.0,0.0,0.0,0.0,-63.0,-20.0,-26.0,5.0,-8.0,-2.0,25216237.0,14.217949134898666,38675205293.0462,19.55924946547796,4.06240531944661,-24.829652395846423,49.9965121712533,0.0997832984271938,688120.0,12.08462216314916,103.40212,,58.92100000000001,4.144867081447974,12607239.0,14.331919575408303,2.7288773552405696,-1.8677605039206842,2.4278488625315697,-1.1447226835729716,Sub-Saharan Africa,Lower middle income,2.0,2.85,1,3.0833333333333335,0.0,6.09706834669273,0.0,21.0
